symbol,side,entry_ms,exit_ms,entry_price,initial_qty,initial_risk,signal_ms,entry_equity,requested_risk_pct,gross_pnl,fees,funding_pnl,net_pnl,r_multiple,bars,partial_taken,reason,fills,mfe_r,mae_r
DOGEUSDT,SHORT,1643601600000,1643647800000,0.137761085,779088.0926558662,2742.203956437214,1643587200000,137110.1978218607,2.0,-2797.239068892848,0.0,-31.94598824904178,-2829.18505714189,-1.0317194133209864,4,False,STOP,"[{""time_ms"": 1643601600000, ""role"": ""ENTRY"", ""qty"": 779088.0926558662, ""price"": 0.137761085, ""fee"": 0.0, ""gross_pnl"": 0.0}, {""time_ms"": 1643647800000, ""role"": ""STOP"", ""qty"": 779088.0926558662, ""price"": 0.14135148651590204, ""fee"": 0.0, ""gross_pnl"": -2797.239068892848}]",0.45204346489014874,-1.0963570816873849
LINKUSDT,SHORT,1644537600000,1644888600000,17.477257,2327.9703735904527,1342.810127647188,1644523200000,134281.0127647188,1.0,2858.5395725189655,0.0,16.90085853554901,2875.4404310545146,2.1413603992492467,25,True,STOP,"[{""time_ms"": 1644537600000, ""role"": ""ENTRY"", ""qty"": 2327.9703735904527, ""price"": 17.477257, ""fee"": 0.0, ""gross_pnl"": 0.0}, {""time_ms"": 1644612000000, ""role"": ""TP2R"", ""qty"": 1163.9851867952264, ""price"": 16.331787183279154, ""fee"": 0.0, ""gross_pnl"": 1333.3098985841095}, {""time_ms"": 1644888600000, ""role"": ""STOP"", ""qty"": 1163.9851867952264, ""price"": 16.166905552887314, ""fee"": 0.0, ""gross_pnl"": 1525.2296739348562}]",3.9687833475551475,-0.5577915719346613
BCHUSDT,SHORT,1645142400000,1645407300000,312.74354999999997,166.4581007452383,1371.5645319577327,1645128000000,137156.45319577327,1.0,406.6680601162951,0.0,26.432161119493955,433.1002212357891,0.3157709397877138,19,False,STOP,"[{""time_ms"": 1645142400000, ""role"": ""ENTRY"", ""qty"": 166.4581007452383, ""price"": 312.74354999999997, ""fee"": 0.0, ""gross_pnl"": 0.0}, {""time_ms"": 1645407300000, ""role"": ""STOP"", ""qty"": 166.4581007452383, ""price"": 310.30048439793177, ""fee"": 0.0, ""gross_pnl"": 406.6680601162951}]",1.987154065267986,-0.7495966193296242
BTCUSDT,SHORT,1647216000000,1647231000000,37724.1285,3.4687870928168496,2751.791068340181,1647201600000,137589.55341700904,2.0,-2818.5954488886237,0.0,0.0,-2818.5954488886237,-1.0242766906677756,2,False,STOP,"[{""time_ms"": 1647216000000, ""role"": ""ENTRY"", ""qty"": 3.4687870928168496, ""price"": 37724.1285, ""fee"": 0.0, ""gross_pnl"": 0.0}, {""time_ms"": 1647231000000, ""role"": ""STOP"", ""qty"": 3.4687870928168496, ""price"": 38536.68786829486, ""fee"": 0.0, ""gross_pnl"": -2818.5954488886237}]",0.2546682636061659,-1.3561964117357745
ETHUSDT,SHORT,1647216000000,1647231000000,2512.513115,50.628456536869166,2749.172619715297,1647201600000,137524.09220138696,2.0,-2814.1495365456904,0.0,0.0,-2814.1495365456904,-1.023635080738263,2,False,STOP,"[{""time_ms"": 1647216000000, ""role"": ""ENTRY"", ""qty"": 50.628456536869166, ""price"": 2512.513115, ""fee"": 0.0, ""gross_pnl"": 0.0}, {""time_ms"": 1647231000000, ""role"": ""STOP"", ""qty"": 50.628456536869166, ""price"": 2568.09745884616, ""fee"": 0.0, ""gross_pnl"": -2814.1495365456904}]",0.2884501800005635,-1.6111487227118024
BTCUSDT,LONG,1648468800000,1648670400000,47273.52495,2.6418237133366143,2639.1361686314945,1648454400000,131956.80843157473,2.0,-623.352835192188,0.0,-86.9999004285712,-710.3527356207592,-0.26916107780414666,14,False,BB_MID,"[{""time_ms"": 1648468800000, ""role"": ""ENTRY"", ""qty"": 2.6418237133366143, ""price"": 47273.52495, ""fee"": 0.0, ""gross_pnl"": 0.0}, {""time_ms"": 1648670400000, ""role"": ""BB_MID"", ""qty"": 2.6418237133366143, ""price"": 47037.56945, ""fee"": 0.0, ""gross_pnl"": -623.352835192188}]",0.9274185189822566,-0.7392770213946329
ETHUSDT,LONG,1648468800000,1648742400000,3347.9131199999997,34.36871698297563,2636.6396505060393,1648454400000,131894.39547843835,2.0,-4.050525140011698,0.0,-114.15072376621666,-118.20124890622836,-0.044830262976414875,19,False,BB_MID,"[{""time_ms"": 1648468800000, ""role"": ""ENTRY"", ""qty"": 34.36871698297563, ""price"": 3347.9131199999997, ""fee"": 0.0, ""gross_pnl"": 0.0}, {""time_ms"": 1648742400000, ""role"": ""BB_MID"", ""qty"": 34.36871698297563, ""price"": 3347.795265, ""fee"": 0.0, ""gross_pnl"": -4.050525140011698}]",1.7217584492492162,-0.4245920910419547
BNBUSDT,SHORT,1650873600000,1650885600000,383.38821,444.4942270414758,2754.3671550819668,1650859200000,137718.35775409834,2.0,-2840.951261689889,0.0,0.0,-2840.951261689889,-1.031435208791308,1,False,STOP,"[{""time_ms"": 1650873600000, ""role"": ""ENTRY"", ""qty"": 444.4942270414758, ""price"": 383.38821, ""fee"": 0.0, ""gross_pnl"": 0.0}, {""time_ms"": 1650885600000, ""role"": ""STOP"", ""qty"": 444.4942270414758, ""price"": 389.77963442996185, ""fee"": 0.0, ""gross_pnl"": -2840.951261689889}]",0.20466117693721167,-1.1121831972655047
LINKUSDT,SHORT,1650873600000,1650887100000,12.57371,4570.280941089968,1439.674628699319,1650859200000,137633.10820629407,2.0,-1469.1271595995597,0.0,0.0,-1469.1271595995597,-1.020457768938284,1,False,STOP,"[{""time_ms"": 1650873600000, ""role"": ""ENTRY"", ""qty"": 4570.280941089968, ""price"": 12.57371, ""fee"": 0.0, ""gross_pnl"": 0.0}, {""time_ms"": 1650887100000, ""role"": ""STOP"", ""qty"": 4570.280941089968, ""price"": 12.895162264868686, ""fee"": 0.0, ""gross_pnl"": -1469.1271595995597}]",0.17050365718239802,-1.038989796299132
AVAXUSDT,SHORT,1650643200000,1650904500000,73.68314000000001,1342.467015417961,2622.565088940954,1650628800000,131128.2544470477,2.0,4738.130501353271,0.0,27.339800702997724,4765.470302056268,1.8171027755046736,19,True,STOP,"[{""time_ms"": 1650643200000, ""role"": ""ENTRY"", ""qty"": 1342.467015417961, ""price"": 73.68314000000001, ""fee"": 0.0, ""gross_pnl"": 0.0}, {""time_ms"": 1650846000000, ""role"": ""TP2R"", ""qty"": 671.2335077089805, ""price"": 69.81094493617475, ""fee"": 0.0, ""gross_pnl"": 2599.1470752248283}, {""time_ms"": 1650904500000, ""role"": ""STOP"", ""qty"": 671.2335077089805, ""price"": 70.49649421792469, ""fee"": 0.0, ""gross_pnl"": 2138.9834261284423}]",3.2725897294755075,-0.6433751063465759
