symbol,entry_ms,time_ms,exchange_time_ms,qty,side,rate,mark,cashflow,price_source
XRPUSDT,1610726400000,1610755200000,1610755200000,65393.23443191487,SHORT,0.00031084,0.2801,5.693545920727679,mark_candle_open
XRPUSDT,1610726400000,1610784000000,1610784000008,65393.23443191487,SHORT,0.00081748,0.2817,15.059023183534276,mark_candle_open
XRPUSDT,1611633600000,1611648000000,1611648000000,221231.50411030184,SHORT,0.00044386,0.2663,26.149545644854342,mark_candle_open
XRPUSDT,1611633600000,1611676800000,1611676800000,221231.50411030184,SHORT,0.00030387,0.2629,17.673614749785923,mark_candle_open
XRPUSDT,1611633600000,1611705600000,1611705600000,221231.50411030184,SHORT,0.00028331,0.2686,16.83506836956091,mark_candle_open
XRPUSDT,1611633600000,1611734400000,1611734400011,221231.50411030184,SHORT,0.00027841,0.2638,16.2482500350563,mark_candle_open
XRPUSDT,1611633600000,1611763200000,1611763200003,110615.75205515092,SHORT,0.0001,0.2526,2.7941538969131123,mark_candle_open
XRPUSDT,1611633600000,1611792000000,1611792000000,110615.75205515092,SHORT,0.00012191,0.2506,3.379382683060688,mark_candle_open
ETHUSDT,1612281600000,1612310400000,1612310400009,27.355448887918456,LONG,0.00151935,1514.9524235,-62.96521202246468,mark_candle_open
ETHUSDT,1612281600000,1612339200000,1612339200006,27.355448887918456,LONG,0.00155522,1549.17321483,-65.90762435585965,mark_candle_open
ETHUSDT,1612281600000,1612368000000,1612368000006,27.355448887918456,LONG,0.00167923,1601.69,-73.57537669053184,mark_candle_open
ETHUSDT,1612281600000,1612396800000,1612396800005,27.355448887918456,LONG,0.00146092,1666.0,-66.58022790063683,mark_candle_open
BTCUSDT,1612368000000,1612396800000,1612396800005,1.2897412128821795,LONG,0.00029063,37651.13,-14.113055015915265,mark_candle_open
ETHUSDT,1612281600000,1612425600000,1612425600000,27.355448887918456,LONG,0.00135459,1664.47,-61.677630781347474,mark_candle_open
BTCUSDT,1612368000000,1612425600000,1612425600000,1.2897412128821795,LONG,0.00074286,37882.69797631,-36.29530524580807,mark_candle_open
ETHUSDT,1612281600000,1612454400000,1612454400011,27.355448887918456,LONG,0.00145079,1581.85841093,-62.77923324983073,mark_candle_open
BTCUSDT,1612368000000,1612454400000,1612454400011,1.2897412128821795,LONG,0.00061936,36605.82,-29.241245802716357,mark_candle_open
ETHUSDT,1612281600000,1612483200000,1612483200009,27.355448887918456,LONG,0.00113736,1596.0,-49.656337382072046,mark_candle_open
BTCUSDT,1612368000000,1612483200000,1612483200009,1.2897412128821795,LONG,0.00056635,36982.6,-27.01375288700049,mark_candle_open
ETHUSDT,1612281600000,1612512000000,1612512000004,27.355448887918456,LONG,0.0017643,1666.51,-80.43113621736344,mark_candle_open
BTCUSDT,1612368000000,1612512000000,1612512000004,1.2897412128821795,LONG,0.00074838,37701.0718172,-36.38969767508545,mark_candle_open
ETHUSDT,1612281600000,1612540800000,1612540800000,27.355448887918456,LONG,0.00155465,1744.23401211,-74.17904328391411,mark_candle_open
BTCUSDT,1612368000000,1612540800000,1612540800000,1.2897412128821795,LONG,0.00099154,38005.09,-48.60204932911676,mark_candle_open
ETHUSDT,1612281600000,1612569600000,1612569600008,27.355448887918456,LONG,0.00117123,1721.55,-55.15763978943593,mark_candle_open
BTCUSDT,1612368000000,1612569600000,1612569600008,1.2897412128821795,LONG,0.00034782,38341.18068773,-17.199768871308596,mark_candle_open
ETHUSDT,1612281600000,1612598400000,1612598400009,27.355448887918456,LONG,0.00107002,1674.99,-49.028426968135406,mark_candle_open
BTCUSDT,1612368000000,1612598400000,1612598400009,1.2897412128821795,LONG,0.00069827,39398.38668326,-35.48169837769241,mark_candle_open
ETHUSDT,1612281600000,1612627200000,1612627200000,27.355448887918456,LONG,0.00143968,1677.12223118,-66.05026022425258,mark_candle_open
BTCUSDT,1612368000000,1612627200000,1612627200000,1.2897412128821795,LONG,0.00102371,40886.91,-53.983844959330845,mark_candle_open
ETHUSDT,1612281600000,1612656000000,1612656000000,27.355448887918456,LONG,0.00171115,1679.06532979,-78.595833056294,mark_candle_open
BTCUSDT,1612368000000,1612656000000,1612656000000,1.2897412128821795,LONG,0.00155546,39249.54,-78.74010620454749,mark_candle_open
BTCUSDT,1612368000000,1612684800000,1612684800005,1.2897412128821795,LONG,0.00065121,39056.89,-32.80358411162663,mark_candle_open
BTCUSDT,1612368000000,1612713600000,1612713600001,1.2897412128821795,LONG,0.00106206,37965.8,-52.00489043374128,mark_candle_open
ETHUSDT,1613664000000,1613692800000,1613692800010,27.138592535653192,LONG,0.00082051,1940.0509857,-43.200059252561445,mark_candle_open
ETHUSDT,1613664000000,1613721600000,1613721600002,27.138592535653192,LONG,0.00139773,1922.01,-72.90650006826756,mark_candle_open
ETHUSDT,1613664000000,1613750400000,1613750400008,27.138592535653192,LONG,0.00169023,1933.39,-88.68549496522321,mark_candle_open
ETHUSDT,1613664000000,1613779200000,1613779200000,27.138592535653192,LONG,0.00196264,1958.58,-104.32040915028085,mark_candle_open
ETHUSDT,1613664000000,1613808000000,1613808000009,27.138592535653192,LONG,0.00189841,1988.2,-102.43241284084256,mark_candle_open
ETHUSDT,1613664000000,1613836800000,1613836800000,27.138592535653192,LONG,0.0018588,1979.75,-99.86891599048755,mark_candle_open
BTCUSDT,1615291200000,1615305600000,1615305600000,1.0281318465638856,LONG,0.00057038,54127.88,-31.74198763948509,mark_candle_open
BTCUSDT,1615291200000,1615334400000,1615334400009,1.0281318465638856,LONG,0.00024344,54925.01882859,-13.747096001336594,mark_candle_open
BTCUSDT,1615291200000,1615363200000,1615363200006,1.0281318465638856,LONG,0.00048586,54196.11139209,-27.072482663184424,mark_candle_open
BTCUSDT,1615291200000,1615392000000,1615392000008,1.0281318465638856,LONG,0.00056915,56376.23,-32.98918467992551,mark_candle_open
BTCUSDT,1615291200000,1615420800000,1615420800000,1.0281318465638856,LONG,0.00095931,55956.41594658,-55.189654228538544,mark_candle_open
BTCUSDT,1615291200000,1615449600000,1615449600000,1.0281318465638856,LONG,0.00099305,55080.92,-56.236866376506896,mark_candle_open
BTCUSDT,1615291200000,1615478400000,1615478400014,1.0281318465638856,LONG,0.00085439,56415.23765561,-49.55658720324459,mark_candle_open
BTCUSDT,1615291200000,1615507200000,1615507200002,1.0281318465638856,LONG,0.00102002,57860.0,-60.67865256920299,mark_candle_open
BTCUSDT,1615291200000,1615536000000,1615536000005,1.0281318465638856,LONG,0.00067147,56740.41518494,-39.17129549498208,mark_candle_open
BTCUSDT,1615291200000,1615564800000,1615564800011,1.0281318465638856,LONG,0.00051199,57011.21073842,-30.01031503170959,mark_candle_open
BTCUSDT,1615291200000,1615593600000,1615593600000,1.0281318465638856,LONG,0.00047834,57305.36675083,-28.182583812655725,mark_candle_open
BTCUSDT,1615291200000,1615622400000,1615622400002,1.0281318465638856,LONG,0.00060567,57377.26,-35.72931413626255,mark_candle_open
BTCUSDT,1615291200000,1615651200000,1615651200000,1.0281318465638856,LONG,0.00057114,59734.70729864,-35.07665158038281,mark_candle_open
BTCUSDT,1615291200000,1615680000000,1615680000011,1.0281318465638856,LONG,0.00081828,61247.19,-51.52724425140164,mark_candle_open
BTCUSDT,1615291200000,1615708800000,1615708800000,1.0281318465638856,LONG,0.00084593,60594.25914236,-52.70049793942356,mark_candle_open
BTCUSDT,1615291200000,1615737600000,1615737600000,1.0281318465638856,LONG,0.00115069,59750.76,-70.68879593911144,mark_candle_open
BTCUSDT,1615291200000,1615766400000,1615766400012,1.0281318465638856,LONG,0.0008201,59047.95,-49.78751476062276,mark_candle_open
BTCUSDT,1615291200000,1615795200000,1615795200016,1.0281318465638856,LONG,0.0010521,57826.33,-62.55059750708836,mark_candle_open
LTCUSDT,1616328000000,1616342400000,1616342400000,222.75271337069324,SHORT,0.00046956,195.61,20.45997741371194,mark_candle_open
BCHUSDT,1616328000000,1616342400000,1616342400000,76.8473747487472,SHORT,0.00028711,522.92,11.537523734649868,mark_candle_open
LTCUSDT,1616328000000,1616371200000,1616371200007,222.75271337069324,SHORT,0.00058748,195.52,25.586287627254432,mark_candle_open
BCHUSDT,1616328000000,1616371200000,1616371200007,76.8473747487472,SHORT,0.00057406,524.15,23.122879319483527,mark_candle_open
LTCUSDT,1616328000000,1616400000000,1616400000001,222.75271337069324,SHORT,0.00071256,195.13,30.971945528234254,mark_candle_open
BCHUSDT,1616328000000,1616400000000,1616400000001,76.8473747487472,SHORT,0.00067843,522.36320525,27.23370055403396,mark_candle_open
LTCUSDT,1616328000000,1616428800000,1616428800000,222.75271337069324,SHORT,0.00058339,196.67521053,25.558279028765977,mark_candle_open
LTCUSDT,1616328000000,1616457600000,1616457600000,111.37635668534662,SHORT,0.00024012,185.67,4.965501064761885,mark_candle_open
LTCUSDT,1616328000000,1616486400000,1616486400010,111.37635668534662,SHORT,0.00020663,185.65,4.272492770428467,mark_candle_open
ETHUSDT,1616457600000,1616486400000,1616486400010,26.710798334239325,SHORT,0.00019899,1680.15,8.930302634954955,mark_candle_open
LINKUSDT,1616457600000,1616486400000,1616486400010,1299.867642015137,SHORT,0.00031486,27.249,11.152370600767378,mark_candle_open
LTCUSDT,1616328000000,1616515200000,1616515200023,111.37635668534662,SHORT,0.00022303,186.43,4.630971318262671,mark_candle_open
