time_ms,equity
1609459200000,100000.0
1610726700000,100379.81877600207
1610727000000,100530.22321519547
1610727300000,100203.2570430359
1610727600000,100209.79636647909
1610727900000,99967.84139908101
1610728200000,99902.44816464909
1610728500000,99817.4369598876
1610728800000,99810.89763644441
1610729100000,99686.65049102377
1610729400000,99699.72913791015
1610729700000,99752.04372545569
1610730000000,99712.80778479653
1610730300000,99823.97628333079
1610730600000,99850.13357710355
1610730900000,99817.4369598876
1610731200000,99680.11116758057
1610731500000,99732.42575512611
1610731800000,99614.71793314867
1610732100000,99686.65049102377
1610732400000,99771.66169578525
1610732700000,99797.81898955803
1610733000000,99765.12237234207
1610733300000,99778.20101922845
1610733600000,99745.50440201249
1610733900000,99699.72913791015
1610734200000,99647.41455036461
1610734500000,99699.72913791015
1610734800000,99647.41455036461
1610735100000,99699.72913791015
1610735400000,99725.88643168291
1610735700000,99810.89763644441
1610736000000,99843.59425366037
1610736300000,99908.98748809229
1610736600000,100046.3132803993
1610736900000,99987.45936941057
1610737200000,99889.36951776271
1610737500000,99810.89763644441
1610737800000,99908.98748809229
1610738100000,99771.66169578525
1610738400000,99758.58304889887
1610738700000,99758.58304889887
1610739000000,99693.18981446695
1610739300000,99745.50440201249
1610739600000,99810.89763644441
1610739900000,99797.81898955803
1610740200000,99837.05493021717
1610740500000,99830.51560677399
1610740800000,99915.52681153547
1610741100000,99941.68410530823
1610741400000,100039.77395695611
1610741700000,99928.60545842185
1610742000000,100033.23463351293
1610742300000,99954.76275219461
1610742600000,99935.14478186505
1610742900000,99935.14478186505
1610743200000,99954.76275219461
1610743500000,99850.13357710355
1610743800000,99765.12237234207
1610744100000,99738.96507856931
1610744400000,99738.96507856931
1610744700000,99686.65049102377
1610745000000,99686.65049102377
1610745300000,99732.42575512611
1610745600000,99732.42575512611
1610745900000,99673.57184413739
1610746200000,99634.33590347823
1610746500000,99555.86402215993
1610746800000,99608.17860970547
1610747100000,99523.16740494398
1610747400000,99575.48199248951
1610747700000,99614.71793314867
1610748000000,99595.09996281909
1610748300000,99653.95387380781
1610748600000,99680.11116758057
1610748900000,99660.49319725101
1610749200000,99653.95387380781
1610749500000,99686.65049102377
1610749800000,99680.11116758057
1610750100000,99588.5606393759
1610750400000,99510.0887580576
1610750700000,99542.78537527355
1610751000000,99791.27966611483
1610751300000,99719.34710823973
1610751600000,99869.75154743313
1610751900000,99830.51560677399
1610752200000,99843.59425366037
1610752500000,99804.35831300121
1610752800000,99719.34710823973
1610753100000,99771.66169578525
1610753400000,99725.88643168291
1610753700000,99732.42575512611
1610754000000,99699.72913791015
1610754300000,99647.41455036461
1610754600000,99653.95387380781
1610754900000,99673.57184413739
1610755200000,99575.48199248951
1610755500000,99548.47892119428
1610755800000,99502.70365709194
1610756100000,99456.9283929896
1610756400000,99522.32162742152
1610756700000,99541.9395977511
1610757000000,99483.08568676238
1610757300000,99489.62501020556
1610757600000,99496.16433364876
1610757900000,99234.59139592109
1610758200000,99221.51274903471
1610758500000,99241.13071936429
1610758800000,99299.984630353
1610759100000,99313.0632772394
1610759400000,99358.83854134173
1610759700000,99326.14192412578
1610760000000,99384.9958351145
1610760300000,99326.14192412578
1610760600000,99299.984630353
1610760900000,99411.15312888726
1610761200000,99378.4565116713
1610761500000,99483.08568676238
1610761800000,99437.31042266004
1610762100000,99430.77109921684
1610762400000,99450.38906954642
1610762700000,99365.37786478492
1610763000000,99417.69245233046
1610763300000,99358.83854134173
1610763600000,99509.24298053514
1610763900000,99509.24298053514
1610764200000,99515.78230397833
1610764500000,99489.62501020556
1610764800000,99581.17553841024
1610765100000,99600.79350873982
1610765400000,99515.78230397833
1610765700000,99620.4114790694
1610766000000,99613.8721556262
1610766300000,99535.4002743079
1610766600000,99548.47892119428
1610766900000,99587.71486185344
1610767200000,99581.17553841024
1610767500000,99555.01824463748
1610767800000,99574.63621496706
1610768100000,99561.55756808067
1610768400000,99541.9395977511
1610768700000,99679.26539005812
1610769000000,99620.4114790694
1610769300000,99574.63621496706
1610769600000,99613.8721556262
1610769900000,99633.49012595578
1610770200000,99679.26539005812
1610770500000,99640.02944939896
1610770800000,99620.4114790694
1610771100000,99692.3440369445
1610771400000,99620.4114790694
1610771700000,99587.71486185344
1610772000000,99594.25418529662
1610772300000,99653.10809628534
1610772600000,99600.79350873982
1610772900000,99607.33283218302
1610773200000,99548.47892119428
1610773500000,99555.01824463748
1610773800000,99574.63621496706
1610774100000,99574.63621496706
1610774400000,99640.02944939896
1610774700000,99770.8159182628
1610775000000,99725.04065416046
1610775300000,99744.65862449004
1610775600000,99738.11930104684
1610775900000,99777.35524170598
1610776200000,99738.11930104684
1610776500000,99764.2765948196
1610776800000,99711.96200727408
1610777100000,99698.88336038768
1610777400000,99698.88336038768
1610777700000,99653.10809628534
1610778000000,99653.10809628534
1610778300000,99633.49012595578
1610778600000,99613.8721556262
1610778900000,99581.17553841024
1610779200000,99581.17553841024
1610779500000,99607.33283218302
1610779800000,99600.79350873982
1610780100000,99574.63621496706
1610780400000,99600.79350873982
1610780700000,99561.55756808067
1610781000000,99489.62501020556
1610781300000,99476.54636331918
1610781600000,99489.62501020556
1610781900000,99483.08568676238
1610782200000,99450.38906954642
1610782500000,99483.08568676238
1610782800000,99476.54636331918
1610783100000,99483.08568676238
1610783400000,99470.00703987599
1610783700000,99463.4677164328
1610784000000,99483.08568676238
1610784300000,99504.6840333891
1610784600000,99478.52673961634
1610784900000,99439.29079895718
1610785200000,99445.83012240038
1610785500000,99550.45929749144
1610785800000,99498.14470994592
1610786100000,99341.20094730932
1610786400000,99315.04365353654
1610786700000,99315.04365353654
1610787000000,99393.51553485484
1610787300000,99373.89756452526
1610787600000,99380.43688796846
1610787900000,99380.43688796846
1610788200000,99334.66162386612
1610788500000,99295.42568320698
1610788800000,99315.04365353654
1610789100000,99308.50433009336
1610789400000,99315.04365353654
1610789700000,99288.88635976378
1610790000000,99269.2683894342
1610790300000,99301.96500665016
1610790600000,99269.2683894342
1610790900000,99282.34703632059
1610791200000,99216.95380188868
1610791500000,99177.71786122952
1610791800000,98998.55368246588
1610792100000,98998.55368246588
1610792400000,98998.55368246588
1610792700000,98998.55368246588
1610793000000,98998.55368246588
1610793300000,98998.55368246588
1610793600000,98998.55368246588
1610793900000,98998.55368246588
1610794200000,98998.55368246588
1610794500000,98998.55368246588
1610794800000,98998.55368246588
1610795100000,98998.55368246588
1610795400000,98998.55368246588
1610795700000,98998.55368246588
1610796000000,98998.55368246588
1610796300000,98998.55368246588
1610796600000,98998.55368246588
1610796900000,98998.55368246588
1610797200000,98998.55368246588
1610797500000,98998.55368246588
1610797800000,98998.55368246588
1610798100000,98998.55368246588
1610798400000,98998.55368246588
1611633900000,98647.93635127059
1611634200000,98603.69005044854
1611634500000,98647.93635127059
1611634800000,98515.19744880442
1611635100000,98559.44374962647
1611635400000,98515.19744880442
1611635700000,98515.19744880442
1611636000000,98470.95114798236
1611636300000,98360.3353959272
1611636600000,98271.84279428309
1611636900000,98205.47334304999
1611637200000,98316.08909510514
1611637500000,98293.96594469411
1611637800000,98271.84279428309
1611638100000,98183.35019263896
1611638400000,98161.22704222794
1611638700000,98205.47334304999
1611639000000,98227.59649346102
1611639300000,98183.35019263896
1611639600000,98116.98074140587
1611639900000,98050.61129017279
1611640200000,97984.24183893969
1611640500000,98050.61129017279
1611640800000,98072.73444058381
1611641100000,98227.59649346102
1611641400000,98249.71964387206
1611641700000,98293.96594469411
1611642000000,98205.47334304999
1611642300000,98293.96594469411
