symbol,side,entry_ms,exit_ms,entry_price,initial_qty,initial_risk,signal_ms,entry_equity,requested_risk_pct,gross_pnl,fees,funding_pnl,net_pnl,r_multiple,bars,partial_taken,reason,fills,mfe_r,mae_r
LTCUSDT,SHORT,1665158400000,1665213900000,52.649468,3814.4407900420624,3135.1645725901903,1665144000000,156758.2286295095,2.0,-3175.957261167345,202.41625694379795,3.1049080167182743,-3375.268610094425,-1.0765841894245018,4,False,STOP,"[{""time_ms"": 1665158400000, ""role"": ""ENTRY"", ""qty"": 3814.4407900420624, ""price"": 52.649468, ""fee"": 100.41413915660713, ""gross_pnl"": 0.0}, {""time_ms"": 1665213900000, ""role"": ""STOP"", ""qty"": 3814.4407900420624, ""price"": 53.4820821198622, ""fee"": 102.00211778719081, ""gross_pnl"": -3175.957261167345}]",0.4860181972066744,-1.0226447358349684
AVAXUSDT,SHORT,1665158400000,1665331200000,16.856628,12480.932921196894,3123.3499439621864,1665144000000,156617.64079995218,2.0,-1472.6000778122768,211.1227433844755,-41.63443737403219,-1725.3572585707846,-0.5524060030180444,13,False,STOP,"[{""time_ms"": 1665158400000, ""role"": ""ENTRY"", ""qty"": 12480.932921196894, ""price"": 16.856628, ""fee"": 105.19322167278469, ""gross_pnl"": 0.0}, {""time_ms"": 1665331200000, ""role"": ""STOP"", ""qty"": 12480.932921196894, ""price"": 16.974615981115683, ""fee"": 105.92952171169082, ""gross_pnl"": -1472.6000778122768}]",1.025487669062703,-0.5329556455189185
ADAUSDT,SHORT,1665158400000,1665363600000,0.42381522,569514.6579531132,3138.543931444752,1665144000000,156927.1965722376,2.0,-1283.2323252222898,242.01059621623455,146.53838707805244,-1378.7045343604718,-0.43928157912571225,15,False,STOP,"[{""time_ms"": 1665158400000, ""role"": ""ENTRY"", ""qty"": 569514.6579531132, ""price"": 0.42381522, ""fee"": 120.6844900268117, ""gross_pnl"": 0.0}, {""time_ms"": 1665363600000, ""role"": ""STOP"", ""qty"": 569514.6579531132, ""price"": 0.42606842333252587, ""fee"": 121.32610618942284, ""gross_pnl"": -1283.2323252222898}]",1.0552195863951401,-0.5597587495778328
ADAUSDT,SHORT,1665417600000,1665460800000,0.41561686000000003,672413.1595877802,3008.9573233842384,1665403200000,150447.86616921192,2.0,9819.321392911665,274.5565853140963,-12.556184808882836,9532.208622788685,3.167944107651087,4,True,STOP,"[{""time_ms"": 1665417600000, ""role"": ""ENTRY"", ""qty"": 672413.1595877802, ""price"": 0.41561686000000003, ""fee"": 139.73312300527607, ""gross_pnl"": 0.0}, {""time_ms"": 1665437700000, ""role"": ""TP2R"", ""qty"": 336206.5797938901, ""price"": 0.4067484657761995, ""fee"": 68.3757552575141, ""gross_pnl"": 2981.612490247869}, {""time_ms"": 1665460800000, ""role"": ""STOP"", ""qty"": 336206.5797938901, ""price"": 0.39527903999999997, ""fee"": 66.44770705130614, ""gross_pnl"": 6837.708902663795}]",7.557070186147651,-0.13031458001570806
AVAXUSDT,SHORT,1665446400000,1665470700000,16.19676,13847.753955359294,3165.1516147246366,1665432000000,158257.58073623182,2.0,4076.5513831209,222.2504716624448,0.0,3854.300911458455,1.2177302640188923,2,True,STOP,"[{""time_ms"": 1665446400000, ""role"": ""ENTRY"", ""qty"": 13847.753955359294, ""price"": 16.19676, ""fee"": 112.14437367700262, ""gross_pnl"": 0.0}, {""time_ms"": 1665446700000, ""role"": ""TP2R"", ""qty"": 6923.876977679647, ""price"": 15.742772186460657, ""fee"": 54.50050895334521, ""gross_pnl"": 3143.3557703121846}, {""time_ms"": 1665470700000, ""role"": ""STOP"", ""qty"": 6923.876977679647, ""price"": 16.061980653715104, ""fee"": 55.60558903209695, ""gross_pnl"": 933.1956128087155}]",2.873369744884407,-0.014175220740331455
ETHUSDT,SHORT,1665460800000,1665503100000,1277.3944700000002,191.13858405000974,3304.8602885250098,1665446400000,165243.01442625048,2.0,-3354.3531346365075,245.83654683643095,8.712295445126855,-3591.4773860278115,-1.0867259346780804,3,False,STOP,"[{""time_ms"": 1665460800000, ""role"": ""ENTRY"", ""qty"": 191.13858405000974, ""price"": 1277.3944700000002, ""fee"": 122.07968513455634, ""gross_pnl"": 0.0}, {""time_ms"": 1665503100000, ""role"": ""STOP"", ""qty"": 191.13858405000974, ""price"": 1294.9437950162348, ""fee"": 123.7568617018746, ""gross_pnl"": -3354.3531346365075}]",0.5583720836734446,-1.1587669373462801
LTCUSDT,SHORT,1665460800000,1665502200000,51.58968,4285.455614023833,3301.4418619746725,1665446400000,165072.09309873363,2.0,-3346.3192071034027,222.75844338524476,-0.360381961496843,-3569.4380324501444,-1.0811754929148372,3,False,STOP,"[{""time_ms"": 1665460800000, ""role"": ""ENTRY"", ""qty"": 4285.455614023833, ""price"": 51.58968, ""fee"": 110.54264189084653, ""gross_pnl"": 0.0}, {""time_ms"": 1665502200000, ""role"": ""STOP"", ""qty"": 4285.455614023833, ""price"": 52.37053494484013, ""fee"": 112.21580149439824, ""gross_pnl"": -3346.3192071034027}]",0.33707911887447295,-1.0258794255578818
DOGEUSDT,SHORT,1665475200000,1665490500000,0.059228152,3168818.450816565,3060.788075574568,1665460800000,161118.17043457087,2.0,-3098.9368853627343,189.23272930804941,0.0,-3288.1696146707836,-1.074288560162249,2,False,STOP,"[{""time_ms"": 1665475200000, ""role"": ""ENTRY"", ""qty"": 3168818.450816565, ""price"": 0.059228152, ""fee"": 93.84163043268401, ""gross_pnl"": 0.0}, {""time_ms"": 1665490500000, ""role"": ""STOP"", ""qty"": 3168818.450816565, ""price"": 0.06020609912239326, ""fee"": 95.3910988753654, ""gross_pnl"": -3098.9368853627343}]",0.3500870593856382,-1.1096788261739579
BCHUSDT,SHORT,1666224000000,1666242600000,105.798836,1846.6209608308557,3067.7058134062063,1666209600000,153385.29067031032,2.0,-3107.3934242066875,196.92404490120947,0.0,-3304.317469107897,-1.0771298390698587,2,False,STOP,"[{""time_ms"": 1666224000000, ""role"": ""ENTRY"", ""qty"": 1846.6209608308557, ""price"": 105.798836, ""fee"": 97.68517409455306, ""gross_pnl"": 0.0}, {""time_ms"": 1666242600000, ""role"": ""STOP"", ""qty"": 1846.6209608308557, ""price"": 107.48158166904545, ""fee"": 99.23887080665641, ""gross_pnl"": -3107.3934242066875}]",0.5771761581118551,-1.2587866991871752
BNBUSDT,SHORT,1666296000000,1666360500000,268.866216,1137.401509805886,3001.6194640240487,1666281600000,150080.97320120243,2.0,2941.0580199140486,304.33831100423845,-27.849320253008823,2608.870388656801,0.8691542748591061,5,True,STOP,"[{""time_ms"": 1666296000000, ""role"": ""ENTRY"", ""qty"": 1137.401509805886, ""price"": 268.866216, ""fee"": 152.90442000709774, ""gross_pnl"": 0.0}, {""time_ms"": 1666354200000, ""role"": ""TP2R"", ""qty"": 568.700754902943, ""price"": 263.6409039561948, ""fee"": 74.96639055159113, ""gross_pnl"": 2971.6389039154674}, {""time_ms"": 1666360500000, ""role"": ""STOP"", ""qty"": 568.700754902943, ""price"": 268.9199892432, ""fee"": 76.46750044554958, ""gross_pnl"": -30.580884001418656}]",2.188777384378101,-0.18331992399937952
LTCUSDT,SHORT,1666353600000,1666360200000,50.229952000000004,4438.791519375826,3057.518149786413,1666339200000,152875.90748932064,2.0,-3102.7217104076317,224.51164581145866,0.0,-3327.23335621909,-1.0882137711763114,1,False,STOP,"[{""time_ms"": 1666353600000, ""role"": ""ENTRY"", ""qty"": 4438.791519375826, ""price"": 50.229952000000004, ""fee"": 111.48014247812743, ""gross_pnl"": 0.0}, {""time_ms"": 1666360200000, ""role"": ""STOP"", ""qty"": 4438.791519375826, ""price"": 50.92895345047676, ""fee"": 113.03150333333123, ""gross_pnl"": -3102.7217104076317}]",1.0597172570759015,-1.0888918849941545
BTCUSDT,LONG,1666756800000,1666944000000,20242.647719999997,8.536235787313933,2987.252204672803,1666742400000,149362.61023364012,2.0,-1508.8795493664106,172.04157412276956,-23.07781834991043,-1703.9989418390905,-0.5704235280749358,13,False,BB_MID,"[{""time_ms"": 1666756800000, ""role"": ""ENTRY"", ""qty"": 8.536235787313933, ""price"": 20242.647719999997, ""fee"": 86.39800694872639, ""gross_pnl"": 0.0}, {""time_ms"": 1666944000000, ""role"": ""BB_MID"", ""qty"": 8.536235787313933, ""price"": 20065.88602, ""fee"": 85.64356717404317, ""gross_pnl"": -1508.8795493664106}]",2.2499019999871104,-0.5502155913245765
ETHUSDT,SHORT,1668945600000,1668974100000,1166.546644,123.3159548530409,2953.17222583602,1668931200000,147658.611291801,2.0,-2982.5336229382956,145.3450800969395,-2.9134804312259655,-3130.792183466461,-1.0601454788435707,2,False,STOP,"[{""time_ms"": 1668945600000, ""role"": ""ENTRY"", ""qty"": 123.3159548530409, ""price"": 1166.546644, ""fee"": 71.92690664273519, ""gross_pnl"": 0.0}, {""time_ms"": 1668974100000, ""role"": ""STOP"", ""qty"": 123.3159548530409, ""price"": 1190.7327570337325, ""fee"": 73.41817345420434, ""gross_pnl"": -2982.5336229382956}]",0.628304457139646,-1.0211016201900225
LINKUSDT,SHORT,1668945600000,1669071000000,5.9618074000000005,19126.37190142873,2951.1581573439516,1668931200000,147557.9078671976,2.0,3972.0556490537883,112.041717712563,-5.883929266393016,3854.1300020748326,1.3059720274509306,9,True,STOP,"[{""time_ms"": 1668945600000, ""role"": ""ENTRY"", ""qty"": 19126.37190142873, ""price"": 5.9618074000000005, ""fee"": 57.01387276854494, ""gross_pnl"": 0.0}, {""time_ms"": 1668989100000, ""role"": ""TP2R"", ""qty"": 9563.185950714365, ""price"": 5.654342332440368, ""fee"": 27.036763577061613, ""gross_pnl"": 2940.345614421718}, {""time_ms"": 1669071000000, ""role"": ""STOP"", ""qty"": 9563.185950714365, ""price"": 5.85392389339988, ""fee"": 27.99108136695644, ""gross_pnl"": 1031.7100346320706}]",2.8503792236506826,-0.5391688693766405
ADAUSDT,SHORT,1668960000000,1669122900000,0.3189362,466616.49157480925,2813.095326662302,1668945600000,145290.42849737123,2.0,5109.862171094035,146.26595959465465,21.44716283139695,4985.043374330778,1.7720847662298957,12,True,STOP,"[{""time_ms"": 1668960000000, ""role"": ""ENTRY"", ""qty"": 466616.49157480925, ""price"": 0.3189362, ""fee"": 74.41044534010084, ""gross_pnl"": 0.0}, {""time_ms"": 1668989100000, ""role"": ""TP2R"", ""qty"": 233308.24578740462, ""price"": 0.30694015653735307, ""fee"": 35.80583474172061, ""gross_pnl"": 2798.775856659619}, {""time_ms"": 1669122900000, ""role"": ""STOP"", ""qty"": 233308.24578740462, ""price"": 0.3090304793228992, ""fee"": 36.04967951283321, ""gross_pnl"": 2311.0863144344157}]",4.003543305910834,-0.209630266156646
BTCUSDT,SHORT,1668988800000,1669122600000,16269.44546,14.749264414288643,3030.588636404107,1668974400000,151529.43182020535,2.0,5296.688000246065,237.3140089632649,-3.7499475086296936,5055.62404377417,1.6681987066950907,10,True,STOP,"[{""time_ms"": 1668988800000, ""role"": ""ENTRY"", ""qty"": 14.749264414288643, ""price"": 16269.44546, ""fee"": 119.98117648169396, ""gross_pnl"": 0.0}, {""time_ms"": 1669058700000, ""role"": ""TP2R"", ""qty"": 7.374632207144321, ""price"": 15861.66939275128, ""fee"": 58.486988981429455, ""gross_pnl"": 3007.198518835061}, {""time_ms"": 1669122600000, ""role"": ""STOP"", ""qty"": 7.374632207144321, ""price"": 15958.99072583807, ""fee"": 58.845843500141484, ""gross_pnl"": 2289.489481411004}]",4.021170215666501,-0.1696300251123322
ETHUSDT,SHORT,1669003200000,1669125000000,1124.335088,118.26963899467889,3172.844415490077,1668988800000,158642.22077450386,2.0,-613.7659835520843,133.28158795858656,-8.964322116597778,-756.0118936272687,-0.2382757534332156,9,False,STOP,"[{""time_ms"": 1669003200000, ""role"": ""ENTRY"", ""qty"": 118.26963899467889, ""price"": 1124.335088, ""fee"": 66.48735248340526, ""gross_pnl"": 0.0}, {""time_ms"": 1669125000000, ""role"": ""STOP"", ""qty"": 118.26963899467889, ""price"": 1129.5246361272223, ""fee"": 66.7942354751813, ""gross_pnl"": -613.7659835520843}]",1.9687134234306232,-0.8459661734914944
BNBUSDT,SHORT,1669003200000,1669122600000,259.138162,88.40056826461267,427.3881957611811,1668988800000,158549.1331609749,2.0,422.8920812443651,22.69651473922508,-0.9462188090600496,399.24934769608,0.9341609142597267,9,True,STOP,"[{""time_ms"": 1669003200000, ""role"": ""ENTRY"", ""qty"": 88.40056826461267, ""price"": 259.138162, ""fee"": 11.45398038992363, ""gross_pnl"": 0.0}, {""time_ms"": 1669059300000, ""role"": ""TP2R"", ""qty"": 44.20028413230634, ""price"": 249.51870172572592, ""fee"": 5.514398756300641, ""gross_pnl"": 425.1828773223488}, {""time_ms"": 1669122600000, ""role"": ""STOP"", ""qty"": 44.20028413230634, ""price"": 259.1899896324, ""fee"": 5.728135593000807, ""gross_pnl"": -2.2907960779837144}]",2.0721471078293843,-0.7098381106473328
BTCUSDT,SHORT,1669608000000,1669654500000,16165.7662,18.039071184458102,3161.317079651661,1669593600000,158065.85398258307,2.0,-3220.2724245142026,293.2255434453639,1.629269265368218,-3511.868698694198,-1.110887838900729,4,False,STOP,"[{""time_ms"": 1669608000000, ""role"": ""ENTRY"", ""qty"": 18.039071184458102, ""price"": 16165.7662, ""fee"": 145.80770361655337, ""gross_pnl"": 0.0}, {""time_ms"": 1669654500000, ""role"": ""STOP"", ""qty"": 18.039071184458102, ""price"": 16344.282731787329, ""fee"": 147.4178398288105, ""gross_pnl"": -3220.2724245142026}]",1.0366215824105476,-1.2818028076708623
SOLUSDT,SHORT,1669608000000,1669654500000,13.051389200000001,6402.897972505324,3145.957796395999,1669593600000,157741.81844431776,2.0,-3163.3003306446817,85.14836361238022,-701.8850137445818,-3950.3337080016436,-1.2556855379710228,4,False,STOP,"[{""time_ms"": 1669608000000, ""role"": ""ENTRY"", ""qty"": 6402.897972505324, ""price"": 13.051389200000001, ""fee"": 41.78335672352895, ""gross_pnl"": 0.0}, {""time_ms"": 1669654500000, ""role"": ""STOP"", ""qty"": 6402.897972505324, ""price"": 13.545431170405934, ""fee"": 43.36500688885128, ""gross_pnl"": -3163.3003306446817}]",0.11883824084496769,-1.1898453661116841
ETHUSDT,SHORT,1669608000000,1669694700000,1171.81559,146.15443793029493,3157.2342306114047,1669593600000,157861.7115305702,2.0,-3055.9417374899926,172.79401978315192,-18.782060057768426,-3247.5178173309127,-1.0285957835640291,7,False,STOP,"[{""time_ms"": 1669608000000, ""role"": ""ENTRY"", ""qty"": 146.15443793029493, ""price"": 1171.81559, ""fee"": 85.63302445720346, ""gross_pnl"": 0.0}, {""time_ms"": 1669694700000, ""role"": ""STOP"", ""qty"": 146.15443793029493, ""price"": 1192.7245803855499, ""fee"": 87.16099532594846, ""gross_pnl"": -3055.9417374899926}]",0.9983125909777071,-0.9889995822887405
ETHUSDT,SHORT,1670112000000,1670116800000,1239.512048,145.69965799016302,2947.122675171126,1670097600000,147356.1337585563,2.0,-2983.8313959998063,182.08839716628643,0.0,-3165.919793166093,-1.0742409265275197,1,False,STOP,"[{""time_ms"": 1670112000000, ""role"": ""ENTRY"", ""qty"": 145.69965799016302, ""price"": 1239.512048, ""fee"": 90.29824073414328, ""gross_pnl"": 0.0}, {""time_ms"": 1670116800000, ""role"": ""STOP"", ""qty"": 145.69965799016302, ""price"": 1259.991378131312, ""fee"": 91.79015643214316, ""gross_pnl"": -2983.8313959998063}]",0.01888766402728213,-1.0113988924489177
XRPUSDT,SHORT,1670299200000,1670341200000,0.3824235,428911.57817646064,2842.044224849307,1670284800000,142102.21124246533,2.0,-2875.4178070776375,165.46357582030453,6.964252126613564,-3033.917130771328,-1.0675122871925735,3,False,STOP,"[{""time_ms"": 1670299200000, ""role"": ""ENTRY"", ""qty"": 428911.57817646064, ""price"": 0.3824235, ""fee"": 82.01293345838285, ""gross_pnl"": 0.0}, {""time_ms"": 1670341200000, ""role"": ""STOP"", ""qty"": 428911.57817646064, ""price"": 0.38912748737964276, ""fee"": 83.45064236192167, ""gross_pnl"": -2875.4178070776375}]",0.29028803049895396,-1.1434194245257578
BNBUSDT,SHORT,1670270400000,1670369100000,286.702648,722.31650532563,2883.804279307804,1670256000000,144190.2139653902,2.0,-2925.799051117823,208.55295429652315,0.0,-3134.3520054143464,-1.086880974518382,7,False,STOP,"[{""time_ms"": 1670270400000, ""role"": ""ENTRY"", ""qty"": 722.31650532563, ""price"": 286.702648, ""fee"": 103.54502738548211, ""gross_pnl"": 0.0}, {""time_ms"": 1670369100000, ""role"": ""STOP"", ""qty"": 722.31650532563, ""price"": 290.75322559243483, ""fee"": 105.00792691104104, ""gross_pnl"": -2925.799051117823}]",0.1634710184565352,-1.0237732962184187
XRPUSDT,SHORT,1670400000000,1670458500000,0.37702458,400984.1543329187,2757.550904844422,1670385600000,137877.5452422211,2.0,-2788.3385915002036,152.57505166977396,-77.58971311505304,-3018.503356285031,-1.0946319616374702,5,False,STOP,"[{""time_ms"": 1670400000000, ""role"": ""ENTRY"", ""qty"": 400984.1543329187, ""price"": 0.37702458, ""fee"": 75.59044118701192, ""gross_pnl"": 0.0}, {""time_ms"": 1670458500000, ""role"": ""STOP"", ""qty"": 400984.1543329187, ""price"": 0.3839783176012748, ""fee"": 76.98461048276204, ""gross_pnl"": -2788.3385915002036}]",0.14898740187340254,-1.0724830306321973
AVAXUSDT,SHORT,1670400000000,1670461800000,13.041391200000001,10399.667682103714,2748.3129531383465,1670385600000,137771.7125761143,2.0,-2775.987842647423,137.0141285136355,-53.55982906560787,-2966.5618002266665,-1.0794119340881823,5,False,STOP,"[{""time_ms"": 1670400000000, ""role"": ""ENTRY"", ""qty"": 10399.667682103714, ""price"": 13.041391200000001, ""fee"": 67.81306729615591, ""gross_pnl"": 0.0}, {""time_ms"": 1670461800000, ""role"": ""STOP"", ""qty"": 10399.667682103714, ""price"": 13.308321637347003, ""fee"": 69.20106121747962, ""gross_pnl"": -2775.987842647423}]",0.22095339428715172,-1.0807490477722501
BNBUSDT,SHORT,1670400000000,1670486400000,282.49349,730.1879234684229,2760.438896584091,1670385600000,138021.94482920453,2.0,-2802.2456513347,207.67445768211508,0.0,-3009.9201090168153,-1.090377371780062,7,False,STOP,"[{""time_ms"": 1670400000000, ""role"": ""ENTRY"", ""qty"": 730.1879234684229, ""price"": 282.49349, ""fee"": 103.13666742822386, ""gross_pnl"": 0.0}, {""time_ms"": 1670486400000, ""role"": ""STOP"", ""qty"": 730.1879234684229, ""price"": 286.33119473500017, ""fee"": 104.5377902538912, ""gross_pnl"": -2802.2456513347}]",0.389765774088646,-1.0386356267207681
BCHUSDT,SHORT,1670803200000,1670813400000,106.07878,1032.335838637267,1288.0781073307771,1670788800000,128807.81073307771,1.0,1266.43393768966,108.87570934407331,0.0,1157.5582283455867,0.898670835066314,1,True,BE_AFTER_TP,"[{""time_ms"": 1670803200000, ""role"": ""ENTRY"", ""qty"": 1032.335838637267, ""price"": 106.07878, ""fee"": 54.75446315645907, ""gross_pnl"": 0.0}, {""time_ms"": 1670813400000, ""role"": ""TP2R"", ""qty"": 516.1679193186335, ""price"": 103.60403334777263, ""fee"": 26.738539163069056, ""gross_pnl"": 1277.3848303209538}, {""time_ms"": 1670813400000, ""role"": ""BE_AFTER_TP"", ""qty"": 516.1679193186335, ""price"": 106.099995756, ""fee"": 27.382707024545184, ""gross_pnl"": -10.950892631293721}]",3.61358147152768,-0.4177340510270306
LINKUSDT,SHORT,1670803200000,1670841900000,6.6926612,11634.885744216876,1288.6232169230545,1670788800000,128862.32169230544,1.0000000000000002,1397.6462344425615,77.16952526953213,-1.8094466104968663,1318.6672625625324,1.0233148411769395,3,True,STOP,"[{""time_ms"": 1670803200000, ""role"": ""ENTRY"", ""qty"": 11634.885744216876, ""price"": 6.6926612, ""fee"": 38.934174193376705, ""gross_pnl"": 0.0}, {""time_ms"": 1670813400000, ""role"": ""TP2R"", ""qty"": 5817.442872108438, ""price"": 6.472445181572052, ""fee"": 18.82654004332447, ""gross_pnl"": 1281.0941067277654}, {""time_ms"": 1670841900000, ""role"": ""STOP"", ""qty"": 5817.442872108438, ""price"": 6.672626258484097, ""fee"": 19.408811032830954, ""gross_pnl"": 116.55212771479619}]",2.3444621783394757,-0.17460862529508128
