symbol,side,entry_ms,exit_ms,entry_price,initial_qty,initial_risk,signal_ms,entry_equity,requested_risk_pct,gross_pnl,fees,funding_pnl,net_pnl,r_multiple,bars,partial_taken,reason,fills,mfe_r,mae_r
ADAUSDT,SHORT,1768795200000,1769008500000,0.36511735,506552.51618014136,5096.580121778904,1768780800000,509658.0121778904,1.0,1041.8935818034897,184.4301655526236,62.77261253717312,920.2360287880392,0.18055951379154248,15,False,STOP,"[{""time_ms"": 1768795200000, ""role"": ""ENTRY"", ""qty"": 506552.51618014136, ""price"": 0.36511735, ""fee"": 92.47555617176268, ""gross_pnl"": 0.0}, {""time_ms"": 1769008500000, ""role"": ""STOP"", ""qty"": 506552.51618014136, ""price"": 0.3630605176903704, ""fee"": 91.95460938086093, ""gross_pnl"": 1041.8935818034897}]",1.8702690358207024,-0.7735228027129211
SOLUSDT,SHORT,1769371200000,1769389200000,117.81106500000001,4888.081395438859,10211.564964133568,1769356800000,510578.24820667837,2.0,-10504.60578411724,581.1223778953968,-120.44803589504711,-11206.176197907685,-1.097400470669043,2,False,STOP,"[{""time_ms"": 1769371200000, ""role"": ""ENTRY"", ""qty"": 4888.081395438859, ""price"": 117.81106500000001, ""fee"": 287.9350375016691, ""gross_pnl"": 0.0}, {""time_ms"": 1769389200000, ""role"": ""STOP"", ""qty"": 4888.081395438859, ""price"": 119.96008931737722, ""fee"": 293.1873403937277, ""gross_pnl"": -10504.60578411724}]",0.23027664072608559,-1.2727814738320014
XRPUSDT,SHORT,1769371200000,1769385900000,1.8160915,369596.2790185396,10200.044681842732,1769356800000,510002.23409213655,2.0000000000000004,-10540.755034562222,676.4910382744793,-100.31554451360458,-11317.561617350306,-1.1095600039377165,2,False,STOP,"[{""time_ms"": 1769371200000, ""role"": ""ENTRY"", ""qty"": 369596.2790185396, ""price"": 1.8160915, ""fee"": 335.6103303785991, ""gross_pnl"": 0.0}, {""time_ms"": 1769385900000, ""role"": ""STOP"", ""qty"": 369596.2790185396, ""price"": 1.844611145983864, ""fee"": 340.88070789588016, ""gross_pnl"": -10540.755034562222}]",0.16637194914787312,-1.000387663737163
ADAUSDT,SHORT,1769371200000,1769386500000,0.33413285,1449234.3533707694,10148.24108655988,1769356800000,509330.84554226964,2.0,-10395.433609507949,489.4345216144362,-50.980905220693316,-10935.849036343077,-1.0776102915830694,2,False,STOP,"[{""time_ms"": 1769371200000, ""role"": ""ENTRY"", ""qty"": 1449234.3533707694, ""price"": 0.33413285, ""fee"": 242.11840240484113, ""gross_pnl"": 0.0}, {""time_ms"": 1769386500000, ""role"": ""STOP"", ""qty"": 1449234.3533707694, ""price"": 0.3413059021604937, ""fee"": 247.31611920959512, ""gross_pnl"": -10395.433609507949}]",0.19033958608338658,-1.1091991717354392
AVAXUSDT,SHORT,1771502400000,1771547100000,8.782606500000002,55688.17690998818,9497.003709857745,1771488000000,476229.72250233847,2.0000000000000004,-9746.295883964023,493.9604924447942,-63.32633716980327,-10303.58271357862,-1.084929839806597,4,False,STOP,"[{""time_ms"": 1771502400000, ""role"": ""ENTRY"", ""qty"": 55688.17690998818, ""price"": 8.782606500000002, ""fee"": 244.5436722514061, ""gross_pnl"": 0.0}, {""time_ms"": 1771547100000, ""role"": ""STOP"", ""qty"": 55688.17690998818, ""price"": 8.957622031568174, ""fee"": 249.41682019338813, ""gross_pnl"": -9746.295883964023}]",0.7599817712182999,-1.081239742845762
LTCUSDT,SHORT,1771502400000,1771565400000,52.503735000000006,9341.725431592671,9534.406413181016,1771488000000,476720.3206590508,2.0,-8175.944456605977,494.5634487314053,-43.596231417504015,-8714.104136754888,-0.9139639909525898,5,False,STOP,"[{""time_ms"": 1771502400000, ""role"": ""ENTRY"", ""qty"": 9341.725431592671, ""price"": 52.503735000000006, ""fee"": 245.23773825155115, ""gross_pnl"": 0.0}, {""time_ms"": 1771565400000, ""role"": ""STOP"", ""qty"": 9341.725431592671, ""price"": 53.378942103492456, ""fee"": 249.32571047985414, ""gross_pnl"": -8175.944456605977}]",1.1010254202462137,-1.0447168324549998
XRPUSDT,SHORT,1771502400000,1771664100000,1.40759585,282922.89008242375,9542.373227101547,1771488000000,477118.66135507735,2.0,-7834.27167159427,402.158221785823,-4.598969747773553,-8241.028863127867,-0.8636246630683343,12,False,STOP,"[{""time_ms"": 1771502400000, ""role"": ""ENTRY"", ""qty"": 282922.89008242375, ""price"": 1.40759585, ""fee"": 199.12054297501294, ""gross_pnl"": 0.0}, {""time_ms"": 1771664100000, ""role"": ""STOP"", ""qty"": 282922.89008242375, ""price"": 1.4352863336837767, ""fee"": 203.03767881081006, ""gross_pnl"": -7834.27167159427}]",0.9189994201500106,-0.9192455077774577
DOGEUSDT,SHORT,1771776000000,1771832400000,0.09565215,5041369.515439543,8997.19891283232,1771761600000,449859.945641616,2.0,9959.968288200458,477.2378489521503,-41.3412062434543,9441.389233004853,1.0493698454903562,4,True,STOP,"[{""time_ms"": 1771776000000, ""role"": ""ENTRY"", ""qty"": 5041369.515439543, ""price"": 0.09565215, ""fee"": 241.10891654812525, ""gross_pnl"": 0.0}, {""time_ms"": 1771808400000, ""role"": ""TP2R"", ""qty"": 2520684.7577197715, ""price"": 0.0921288442685651, ""fee"": 116.11388674705529, ""gross_pnl"": 8881.14305401467}, {""time_ms"": 1771832400000, ""role"": ""STOP"", ""qty"": 2520684.7577197715, ""price"": 0.09522416104545826, ""fee"": 120.01504565696973, ""gross_pnl"": 1078.8252341857878}]",2.4050056440157253,-0.14448020346666113
BTCUSDT,SHORT,1771819200000,1771830000000,64861.65295,10.328433472610525,9656.050809458991,1771804800000,482802.54047294956,2.0,-9995.838468572581,674.9171866519137,0.0,-10670.755655224495,-1.1050848701802094,1,False,STOP,"[{""time_ms"": 1771819200000, ""role"": ""ENTRY"", ""qty"": 10.328433472610525, ""price"": 64861.65295, ""fee"": 334.95963370881367, ""gross_pnl"": 0.0}, {""time_ms"": 1771830000000, ""role"": ""STOP"", ""qty"": 10.328433472610525, ""price"": 65829.45106721498, ""fee"": 339.9575529430999, ""gross_pnl"": -9995.838468572581}]",0.24938815883807924,-1.0037942130542383
XRPUSDT,SHORT,1771790400000,1771839000000,1.3851071,384988.49573156633,9055.106495381971,1771776000000,452755.3247690986,1.9999999999999998,9419.002820110376,528.540797446057,-168.23959881086515,8722.222423853453,0.96323797277279,4,True,STOP,"[{""time_ms"": 1771790400000, ""role"": ""ENTRY"", ""qty"": 384988.49573156633, ""price"": 1.3851071, ""fee"": 266.6251494280561, ""gross_pnl"": 0.0}, {""time_ms"": 1771809300000, ""role"": ""TP2R"", ""qty"": 192494.24786578317, ""price"": 1.3387352131884027, ""fee"": 128.84941397707024, ""gross_pnl"": 8926.321473915634}, {""time_ms"": 1771839000000, ""role"": ""STOP"", ""qty"": 192494.24786578317, ""price"": 1.382547639903622, ""fee"": 133.06623404093065, ""gross_pnl"": 492.68134619474176}]",2.3854593029774604,-0.6799569410393419
ETHUSDT,SHORT,1771819200000,1771839000000,1859.9995350000002,285.28436829808777,9642.649072838667,1771804800000,482132.45364193333,2.0,-9912.78479356368,535.5851847739939,-196.34888024919843,-10644.718858586873,-1.1039205905118779,2,False,STOP,"[{""time_ms"": 1771819200000, ""role"": ""ENTRY"", ""qty"": 285.28436829808777, ""price"": 1859.9995350000002, ""fee"": 265.31439618860605, ""gross_pnl"": 0.0}, {""time_ms"": 1771839000000, ""role"": ""STOP"", ""qty"": 285.28436829808777, ""price"": 1894.746566015755, ""fee"": 270.2707885853879, ""gross_pnl"": -9912.78479356368}]",0.23667171457911976,-1.3145056970308087
BTCUSDT,SHORT,1771833600000,1771959600000,65882.74215,9.38152654656375,9049.955207359351,1771819200000,452497.7603679676,1.9999999999999998,15061.995221836387,610.5496968297214,27.07931379877297,14478.524838805439,1.5998449171363431,9,True,STOP,"[{""time_ms"": 1771833600000, ""role"": ""ENTRY"", ""qty"": 9.38152654656375, ""price"": 65882.74215, ""fee"": 309.0403472203198, ""gross_pnl"": 0.0}, {""time_ms"": 1771877400000, ""role"": ""TP2R"", ""qty"": 4.690763273281875, ""price"": 63985.40487398649, ""fee"": 150.07019360448345, ""gross_pnl"": 8899.960011352881}, {""time_ms"": 1771959600000, ""role"": ""STOP"", ""qty"": 4.690763273281875, ""price"": 64569.08915762202, ""fee"": 151.43915600491812, ""gross_pnl"": 6162.035210483506}]",3.608580218538057,-0.7171024038098448
SOLUSDT,SHORT,1771833600000,1771971000000,79.28034,2165.4400878295082,3892.6139766742745,1771819200000,451879.5250760547,2.0,3956.1170268785536,169.698767899314,-43.4577082373992,3742.96055074184,0.9615545166232246,10,True,STOP,"[{""time_ms"": 1771833600000, ""role"": ""ENTRY"", ""qty"": 2165.4400878295082, ""price"": 79.28034, ""fee"": 85.83841320637663, ""gross_pnl"": 0.0}, {""time_ms"": 1771895700000, ""role"": ""TP2R"", ""qty"": 1082.7200439147541, ""price"": 75.72296512852984, ""fee"": 40.99338606465861, ""gross_pnl"": 3851.641077059414}, {""time_ms"": 1771971000000, ""role"": ""STOP"", ""qty"": 1082.7200439147541, ""price"": 79.18384603518764, ""fee"": 42.86696862827875, ""gross_pnl"": 104.47594981913988}]",2.0640420610989483,-0.9900152262206068
